"identifiant","ets_emissions","ets","country","year","did","treat","weights","subclass","sector_group","nace2dig","nace3dig"
"NL62406",2703,0,"NL",2015,0,0,0.772861356932153,"NL78","Food & beverages",10,105
"NL62406",2296.5,0,"NL",2016,0,0,0.772861356932153,"NL78","Food & beverages",10,105
"NL62406",1899.526,0,"NL",2017,0,0,0.772861356932153,"NL78","Other manufacturing",NA,NA
"NL62406",1779,0,"NL",2018,0,0,0.772861356932153,"NL78","Other manufacturing",NA,NA
"NL62406",1890.719,0,"NL",2019,0,0,0.772861356932153,"NL78","Other manufacturing",NA,NA
"NL62406",1935,0,"NL",2020,0,0,0.772861356932153,"NL78","Other manufacturing",NA,NA
"NL62406",1976,0,"NL",2021,0,0,0.772861356932153,"NL78","Other manufacturing",NA,NA
"NL62406",2101,0,"NL",2022,0,0,0.772861356932153,"NL78","Other manufacturing",NA,NA
"NL62406",2206,0,"NL",2023,0,0,0.772861356932153,"NL78","Other manufacturing",NA,NA
"NL63003",164,0,"NL",2000,0,0,0.772861356932153,"NL113","Metals",24,242
"NL63003",164,0,"NL",2001,0,0,0.772861356932153,"NL113","Metals",24,242
"NL63003",1222.86,0,"NL",2002,0,0,0.772861356932153,"NL113","Metals",24,242
"NL63003",1388.4,0,"NL",2003,0,0,0.772861356932153,"NL113","Metals",24,242
"NL63003",1232.013,0,"NL",2004,0,0,0.772861356932153,"NL113","Metals",24,242
"NL63003",1052.43,0,"NL",2007,0,0,0.772861356932153,"NL113","Metals",24,242
"NL63003",1270.49,0,"NL",2008,0,0,0.772861356932153,"NL113","Metals",24,242
"NL63012",6876,0,"NL",2000,0,0,0.772861356932153,"NL82","Metals",24,244
"NL63012",7600,0,"NL",2001,0,0,0.772861356932153,"NL82","Metals",24,244
"NL63012",7624.309,0,"NL",2002,0,0,0.772861356932153,"NL82","Metals",24,244
"NL63012",7099.533,0,"NL",2003,0,0,0.772861356932153,"NL82","Metals",24,244
"NL63012",7216.981,0,"NL",2004,0,0,0.772861356932153,"NL82","Metals",24,244
"NL63012",6779.221,0,"NL",2005,0,0,0.772861356932153,"NL82","Metals",24,244
"NL63012",6259.499,0,"NL",2006,0,0,0.772861356932153,"NL82","Metals",24,244
"NL63012",5590.916,0,"NL",2007,0,0,0.772861356932153,"NL82","Metals",24,244
"NL63012",6608.949,0,"NL",2008,0,0,0.772861356932153,"NL82","Metals",24,244
"NL63012",4765.977,0,"NL",2009,0,0,0.772861356932153,"NL82","Metals",24,244
"NL63012",5610.188,0,"NL",2010,0,0,0.772861356932153,"NL82","Metals",24,244
"NL63012",5309.715,0,"NL",2011,0,0,0.772861356932153,"NL82","Metals",24,244
"NL63012",5321.29,0,"NL",2012,0,0,0.772861356932153,"NL82","Metals",24,244
"NL63012",5435.661,0,"NL",2013,0,0,0.772861356932153,"NL82","Metals",24,244
"NL63012",5539.181,0,"NL",2014,0,0,0.772861356932153,"NL82","Metals",24,244
"NL63012",4678.423,0,"NL",2015,0,0,0.772861356932153,"NL82","Metals",24,244
"NL63012",5567.664,0,"NL",2016,0,0,0.772861356932153,"NL82","Metals",24,244
"NL63012",5418.659,0,"NL",2017,0,0,0.772861356932153,"NL82","Other manufacturing",NA,NA
"NL63012",5409.907,0,"NL",2018,0,0,0.772861356932153,"NL82","Other manufacturing",NA,NA
"NL63012",4573.854,0,"NL",2019,0,0,0.772861356932153,"NL82","Other manufacturing",NA,NA
"NL63012",4086.603,0,"NL",2020,0,0,0.772861356932153,"NL82","Other manufacturing",NA,NA
"NL63012",4294.447,0,"NL",2021,0,0,0.772861356932153,"NL82","Other manufacturing",NA,NA
"NL63012",4122.015,0,"NL",2022,0,0,0.772861356932153,"NL82","Other manufacturing",NA,NA
"NL63012",2804.24,0,"NL",2023,0,0,0.772861356932153,"NL82","Other manufacturing",NA,NA
"NL63504",2720.045,0,"NL",2003,0,0,0.772861356932153,"NL15","Metals",24,245
"NL63504",2164.343,0,"NL",2004,0,0,0.772861356932153,"NL15","Metals",24,245
"NL63504",2211.335,0,"NL",2005,0,0,0.772861356932153,"NL15","Metals",24,245
"NL63504",2368.758,0,"NL",2006,0,0,0.772861356932153,"NL15","Metals",24,245
"NL63504",2037.311,0,"NL",2007,0,0,0.772861356932153,"NL15","Metals",24,245
"NL63504",1534.153,0,"NL",2008,0,0,0.772861356932153,"NL15","Metals",24,245
"NL63504",1148.416,0,"NL",2009,0,0,0.772861356932153,"NL15","Metals",24,245
"NL63504",1589.789,0,"NL",2010,0,0,0.772861356932153,"NL15","Metals",24,245
"NL63504",2329.761,0,"NL",2011,0,0,0.772861356932153,"NL15","Metals",24,245
"NL63504",2062.735,0,"NL",2012,0,0,0.772861356932153,"NL15","Metals",24,245
"NL63504",1390.006,0,"NL",2013,0,0,0.772861356932153,"NL15","Metals",24,245
"NL63504",1230.648,0,"NL",2014,0,0,0.772861356932153,"NL15","Metals",24,245
"NL63504",1276.434,0,"NL",2015,0,0,0.772861356932153,"NL15","Metals",24,245
"NL63504",1274.545,0,"NL",2016,0,0,0.772861356932153,"NL15","Metals",24,245
"NL63504",930.847,0,"NL",2017,0,0,0.772861356932153,"NL15","Other manufacturing",NA,NA
"NL63504",915.075,0,"NL",2018,0,0,0.772861356932153,"NL15","Other manufacturing",NA,NA
"NL63504",888.597,0,"NL",2019,0,0,0.772861356932153,"NL15","Other manufacturing",NA,NA
"NL63504",738.818,0,"NL",2020,0,0,0.772861356932153,"NL15","Other manufacturing",NA,NA
"NL63504",789.733,0,"NL",2021,0,0,0.772861356932153,"NL15","Other manufacturing",NA,NA
"NL63504",518.055,0,"NL",2022,0,0,0.772861356932153,"NL15","Other manufacturing",NA,NA
"NL63504",562.039,0,"NL",2023,0,0,0.772861356932153,"NL15","Other manufacturing",NA,NA
"NL63505",8520.298,0,"NL",2003,0,0,0.772861356932153,"NL66","Metals",24,245
"NL63505",8255.906,0,"NL",2004,0,0,0.772861356932153,"NL66","Metals",24,245
"NL63505",9577.363,0,"NL",2005,0,0,0.772861356932153,"NL66","Metals",24,245
"NL63505",13951.398,0,"NL",2006,0,0,0.772861356932153,"NL66","Metals",24,245
"NL63505",12686.449,0,"NL",2007,0,0,0.772861356932153,"NL66","Metals",24,245
"NL63505",11988.695,0,"NL",2008,0,0,0.772861356932153,"NL66","Metals",24,245
"NL63505",5058.581,0,"NL",2009,0,0,0.772861356932153,"NL66","Metals",24,245
"NL63505",8685.945,0,"NL",2010,0,0,0.772861356932153,"NL66","Metals",24,245
"NL63505",8775.653,0,"NL",2011,0,0,0.772861356932153,"NL66","Metals",24,245
"NL63505",8439.245,0,"NL",2012,0,0,0.772861356932153,"NL66","Metals",24,245
"NL63505",7636.004,0,"NL",2013,0,0,0.772861356932153,"NL66","Metals",24,245
"NL63505",7464.619,0,"NL",2014,0,0,0.772861356932153,"NL66","Metals",24,245
"NL63505",6838.89,0,"NL",2015,0,0,0.772861356932153,"NL66","Metals",24,245
"NL63505",9153.898,0,"NL",2016,0,0,0.772861356932153,"NL66","Metals",24,245
"NL63505",9351.116,0,"NL",2017,0,0,0.772861356932153,"NL66","Other manufacturing",NA,NA
"NL63505",3001.008,0,"NL",2019,0,0,0.772861356932153,"NL66","Other manufacturing",NA,NA
"NL63505",3847.054,0,"NL",2020,0,0,0.772861356932153,"NL66","Other manufacturing",NA,NA
"NL63505",4954.702,0,"NL",2021,0,0,0.772861356932153,"NL66","Other manufacturing",NA,NA
"NL63505",4992.82,0,"NL",2022,0,0,0.772861356932153,"NL66","Other manufacturing",NA,NA
"NL63505",4786.158,0,"NL",2023,0,0,0.772861356932153,"NL66","Other manufacturing",NA,NA
"NL63508",4709,0,"NL",2000,0,0,0.772861356932153,"NL47","Metals",24,245
"NL63508",6592.949,0,"NL",2003,0,0,0.772861356932153,"NL47","Metals",24,245
"NL63508",6644.535,0,"NL",2004,0,0,0.772861356932153,"NL47","Metals",24,245
"NL63508",6943.245,0,"NL",2005,0,0,0.772861356932153,"NL47","Metals",24,245
"NL63508",7174.81,0,"NL",2006,0,0,0.772861356932153,"NL47","Metals",24,245
"NL63508",7011.136,0,"NL",2007,0,0,0.772861356932153,"NL47","Metals",24,245
"NL63508",6136.138,0,"NL",2008,0,0,0.772861356932153,"NL47","Metals",24,245
"NL63508",2529.7,0,"NL",2009,0,0,0.772861356932153,"NL47","Metals",24,245
"NL63508",1775.68,0,"NL",2010,0,0,0.772861356932153,"NL47","Metals",24,245
"NL63508",2593.097,0,"NL",2011,0,0,0.772861356932153,"NL47","Metals",24,245
"NL63508",2371.519,0,"NL",2012,0,0,0.772861356932153,"NL47","Metals",24,245
"NL63508",2350.342,0,"NL",2013,0,0,0.772861356932153,"NL47","Metals",24,245
"NL63508",2431.814,0,"NL",2014,0,0,0.772861356932153,"NL47","Metals",24,245
"NL63508",3594.219,0,"NL",2015,0,0,0.772861356932153,"NL47","Metals",24,245
"NL63508",3448.748,0,"NL",2016,0,0,0.772861356932153,"NL47","Metals",24,245
"NL63508",3600.353,0,"NL",2017,0,0,0.772861356932153,"NL47","Other manufacturing",NA,NA
