Anleggsnavn;Fylke;Kommune;NACE Kode;year;ets_emissions;Grunnlagsverdi for luft;utslipp;Grunnlagsverdi for vann;Enhet;AnleggId;Org.nr.
Tine sa avd. tretten (tine meieriet tretten);Innlandet;Øyer;10.51;2001;0.027845;;;;1000 tonn;6462;874096342
Tine sa avd. tretten (tine meieriet tretten);Innlandet;Øyer;10.51;2003;0.48558;;;;1000 tonn;6462;874096342
Tine sa avd. tretten (tine meieriet tretten);Innlandet;Øyer;10.51;2004;0.086304;;;;1000 tonn;6462;874096342
Tine sa avd. tretten (tine meieriet tretten);Innlandet;Øyer;10.51;2005;0.5376;;;;1000 tonn;6462;874096342
Tine meieriet lom & skjåk -  ysteri;Innlandet;Skjåk;10.51;2003;1.357;;;;1000 tonn;6463;974091410
Tine meieriet lom & skjåk -  ysteri;Innlandet;Skjåk;10.51;2004;0.199;;;;1000 tonn;6463;974091410
Tine meieriet lom & skjåk -  ysteri;Innlandet;Skjåk;10.51;2005;0.062;;;;1000 tonn;6463;974091410
Tine meieriet lom & skjåk -  ysteri;Innlandet;Skjåk;10.51;2006;0.051069;B;;;1000 tonn;6463;974091410
Tine sa avd. frya (tine meieriet frya);Innlandet;Ringebu;10.51;2003;0.5;;;;1000 tonn;6464;974185342
Tine sa avd. frya (tine meieriet frya);Innlandet;Ringebu;10.51;2007;0.018248;B;;;1000 tonn;6464;974185342
Valdres pelsfor a/l;Innlandet;Vestre Slidre;10.91;2005;0.054;;;;1000 tonn;6469;971703628
Valdres pelsfor a/l;Innlandet;Vestre Slidre;10.91;2004;0.063;;;;1000 tonn;6469;971703628
Valdres pelsfor a/l;Innlandet;Vestre Slidre;10.91;2006;0.06;B;;;1000 tonn;6469;971703628
Celsa armeringsstål;Nordland;Rana;24.101;2001;58;;;;1000 tonn;6474;974096323
Celsa armeringsstål;Nordland;Rana;24.101;2002;52;;;;1000 tonn;6474;974096323
Celsa armeringsstål;Nordland;Rana;24.101;2003;47;;;;1000 tonn;6474;974096323
Celsa armeringsstål;Nordland;Rana;24.101;2004;75;;;;1000 tonn;6474;974096323
Celsa armeringsstål;Nordland;Rana;24.101;2005;68;;;;1000 tonn;6474;974096323
Celsa armeringsstål;Nordland;Rana;24.101;2006;70.7;B;;;1000 tonn;6474;974096323
Celsa armeringsstål;Nordland;Rana;24.101;2007;71;B;;;1000 tonn;6474;974096323
Celsa armeringsstål;Nordland;Rana;24.101;2008;69.959;B;;;1000 tonn;6474;974096323
Celsa armeringsstål;Nordland;Rana;24.101;2009;74.26;B;;;1000 tonn;6474;974096323
Celsa armeringsstål;Nordland;Rana;24.101;2010;78.194;B;;;1000 tonn;6474;974096323
Celsa armeringsstål;Nordland;Rana;24.101;2011;88.869;B;;;1000 tonn;6474;974096323
Celsa armeringsstål;Nordland;Rana;24.101;2012;100.635;B;;;1000 tonn;6474;974096323
Celsa armeringsstål;Nordland;Rana;24.101;2013;91.921;B;;;1000 tonn;6474;974096323
Celsa armeringsstål;Nordland;Rana;24.101;2014;99.634;B;;;1000 tonn;6474;974096323
Celsa armeringsstål;Nordland;Rana;24.101;2015;99.634;B;;;1000 tonn;6474;974096323
Celsa armeringsstål;Nordland;Rana;24.101;2016;91.511;B;;;1000 tonn;6474;974096323
Celsa armeringsstål;Nordland;Rana;24.101;2017;98.706;B;;;1000 tonn;6474;974096323
Celsa armeringsstål;Nordland;Rana;24.101;2018;93.273;B;;;1000 tonn;6474;974096323
Celsa armeringsstål;Nordland;Rana;24.101;2019;89.906;B;;;1000 tonn;6474;974096323
Celsa armeringsstål;Nordland;Rana;24.101;2020;76.177;B;;;1000 tonn;6474;974096323
Celsa armeringsstål;Nordland;Rana;24.101;2021;87.094;B;;;1000 tonn;6474;974096323
Celsa armeringsstål;Nordland;Rana;24.101;2022;98.066;B;;;1000 tonn;6474;974096323
Celsa armeringsstål;Nordland;Rana;24.101;2023;88.994;B;;;1000 tonn;6474;974096323
Ferroglobe mangan norge;Nordland;Rana;24.102;2003;36.9;;;;1000 tonn;6476;972148172
Ferroglobe mangan norge;Nordland;Rana;24.102;2004;127;;;;1000 tonn;6476;972148172
Ferroglobe mangan norge;Nordland;Rana;24.102;2005;72.2;;;;1000 tonn;6476;972148172
Ferroglobe mangan norge;Nordland;Rana;24.102;2006;81.139;B;;;1000 tonn;6476;972148172
Ferroglobe mangan norge;Nordland;Rana;24.102;2007;97.783;B;;;1000 tonn;6476;972148172
Ferroglobe mangan norge;Nordland;Rana;24.102;2008;59.768;B;;;1000 tonn;6476;972148172
Ferroglobe mangan norge;Nordland;Rana;24.102;2009;88.615;M;;;1000 tonn;6476;972148172
Ferroglobe mangan norge;Nordland;Rana;24.102;2010;83.6;B;;;1000 tonn;6476;972148172
Ferroglobe mangan norge;Nordland;Rana;24.102;2011;75.165;B;;;1000 tonn;6476;972148172
Ferroglobe mangan norge;Nordland;Rana;24.102;2012;66.752;B;;;1000 tonn;6476;972148172
Ferroglobe mangan norge;Nordland;Rana;24.102;2013;81.71;B;;;1000 tonn;6476;972148172
Ferroglobe mangan norge;Nordland;Rana;24.102;2014;95.44;B;;;1000 tonn;6476;972148172
Ferroglobe mangan norge;Nordland;Rana;24.102;2015;95.6;B;;;1000 tonn;6476;972148172
Ferroglobe mangan norge;Nordland;Rana;24.102;2016;88.44;B;;;1000 tonn;6476;972148172
Ferroglobe mangan norge;Nordland;Rana;24.102;2017;136.85;B;;;1000 tonn;6476;972148172
Ferroglobe mangan norge;Nordland;Rana;24.102;2018;86.831;B;;;1000 tonn;6476;972148172
Ferroglobe mangan norge;Nordland;Rana;24.102;2019;95.816;B;;;1000 tonn;6476;972148172
Ferroglobe mangan norge;Nordland;Rana;24.102;2020;18.715;B;;;1000 tonn;6476;972148172
Ferroglobe mangan norge;Nordland;Rana;24.102;2021;60.204;B;;;1000 tonn;6476;972148172
Ferroglobe mangan norge;Nordland;Rana;24.102;2022;106.784;B;;;1000 tonn;6476;972148172
Ferroglobe mangan norge;Nordland;Rana;24.102;2023;109.869;B;;;1000 tonn;6476;972148172
Hydro vigelands brug;Agder;Vennesla;24.421;2001;0.4;;;;1000 tonn;6477;971789182
Hydro vigelands brug;Agder;Vennesla;24.421;2002;1.62;;;;1000 tonn;6477;971789182
Hydro vigelands brug;Agder;Vennesla;24.421;2003;0.42;;;;1000 tonn;6477;971789182
Hydro vigelands brug;Agder;Vennesla;24.421;2004;0.05;;;;1000 tonn;6477;971789182
Ruukki profiler;Nordland;Rana;24.101;2001;34;;;;1000 tonn;6478;974266636
Ruukki profiler;Nordland;Rana;24.101;2002;25.8;;;;1000 tonn;6478;974266636
Ruukki profiler;Nordland;Rana;24.101;2003;24.1;;;;1000 tonn;6478;974266636
Ruukki profiler;Nordland;Rana;24.101;2004;40.6;;;;1000 tonn;6478;974266636
Ruukki profiler;Nordland;Rana;24.101;2005;34.8;;;;1000 tonn;6478;974266636
Ruukki profiler;Nordland;Rana;24.101;2006;43.98;;;;1000 tonn;6478;974266636
Ruukki profiler;Nordland;Rana;24.101;2007;41.371;B;;;1000 tonn;6478;974266636
Ruukki profiler;Nordland;Rana;24.101;2008;36.517;B;;;1000 tonn;6478;974266636
Ruukki profiler;Nordland;Rana;24.101;2009;18.587;B;;;1000 tonn;6478;974266636
Ruukki profiler;Nordland;Rana;24.101;2010;13.616;M;;;1000 tonn;6478;974266636
Statkraft varme - avfallsforbrenningsanlegg heimdal;Trøndelag;Trondheim;35.3;2001;216;;;;1000 tonn;6482;980540464
Statkraft varme - avfallsforbrenningsanlegg heimdal;Trøndelag;Trondheim;35.3;2002;218.66;;;;1000 tonn;6482;980540464
Statkraft varme - avfallsforbrenningsanlegg heimdal;Trøndelag;Trondheim;35.3;2003;98;;;;1000 tonn;6482;980540464
Statkraft varme - avfallsforbrenningsanlegg heimdal;Trøndelag;Trondheim;35.3;2004;67.4;;;;1000 tonn;6482;980540464
Statkraft varme - avfallsforbrenningsanlegg heimdal;Trøndelag;Trondheim;35.3;2005;23.3;;;;1000 tonn;6482;980540464
Statkraft varme - avfallsforbrenningsanlegg heimdal;Trøndelag;Trondheim;35.3;2006;22.6;B;;;1000 tonn;6482;980540464
Statkraft varme - avfallsforbrenningsanlegg heimdal;Trøndelag;Trondheim;35.3;2007;33.2;B;;;1000 tonn;6482;980540464
Statkraft varme - avfallsforbrenningsanlegg heimdal;Trøndelag;Trondheim;35.3;2008;41.4;B;;;1000 tonn;6482;980540464
Statkraft varme - avfallsforbrenningsanlegg heimdal;Trøndelag;Trondheim;35.3;2009;43.6;B;;;1000 tonn;6482;980540464
Statkraft varme - avfallsforbrenningsanlegg heimdal;Trøndelag;Trondheim;35.3;2010;87.5;B;;;1000 tonn;6482;980540464
Statkraft varme - avfallsforbrenningsanlegg heimdal;Trøndelag;Trondheim;35.3;2011;66.7;B;;;1000 tonn;6482;980540464
Statkraft varme - avfallsforbrenningsanlegg heimdal;Trøndelag;Trondheim;35.3;2012;63.2;B;;;1000 tonn;6482;980540464
Statkraft varme - avfallsforbrenningsanlegg heimdal;Trøndelag;Trondheim;35.3;2013;71.1;B;;;1000 tonn;6482;980540464
Statkraft varme - avfallsforbrenningsanlegg heimdal;Trøndelag;Trondheim;35.3;2014;62.23;B;;;1000 tonn;6482;980540464
Statkraft varme - avfallsforbrenningsanlegg heimdal;Trøndelag;Trondheim;35.3;2015;65.2;B;;;1000 tonn;6482;980540464
Statkraft varme - avfallsforbrenningsanlegg heimdal;Trøndelag;Trondheim;35.3;2016;99.1;B;;;1000 tonn;6482;980540464
Statkraft varme - avfallsforbrenningsanlegg heimdal;Trøndelag;Trondheim;35.3;2017;96.79;B;;;1000 tonn;6482;980540464
Statkraft varme - avfallsforbrenningsanlegg heimdal;Trøndelag;Trondheim;35.3;2018;74.4;B;;;1000 tonn;6482;980540464
Vpk peterson - tidl. peterson emballasje - sarpsborg;Østfold;Sarpsborg;17.21;2008;0.718592;B;;;1000 tonn;5489;973071238
Vpk peterson - tidl. peterson emballasje - sarpsborg;Østfold;Sarpsborg;17.21;2009;2.1;B;;;1000 tonn;5489;973071238
Vpk peterson - tidl. peterson emballasje - sarpsborg;Østfold;Sarpsborg;17.21;2011;1.244;B;;;1000 tonn;5489;973071238
Vpk peterson - tidl. peterson emballasje - sarpsborg;Østfold;Sarpsborg;17.21;2012;0.1914;B;;;1000 tonn;5489;973071238
Vpk peterson - tidl. peterson emballasje - sarpsborg;Østfold;Sarpsborg;17.21;2013;0.0025;B;;;1000 tonn;5489;973071238
Vpk peterson - tidl. peterson emballasje - sarpsborg;Østfold;Sarpsborg;17.21;2014;2.112;B;;;1000 tonn;5489;973071238
Vpk peterson - tidl. peterson emballasje - sarpsborg;Østfold;Sarpsborg;17.21;2016;0;E;;;1000 tonn;5489;973071238
Vpk peterson - tidl. peterson emballasje - sarpsborg;Østfold;Sarpsborg;17.21;2017;0;E;;;1000 tonn;5489;973071238
Scanpole;Innlandet;Stange;16.1;2002;0.507;;;;1000 tonn;5492;973125257
Scanpole;Innlandet;Stange;16.1;2003;0.507;;;;1000 tonn;5492;973125257
Exide technologies as;Vestfold;Horten;27.2;2001;0.019;;;;1000 tonn;5493;973138286
Exide technologies as;Vestfold;Horten;27.2;2002;0.08;;;;1000 tonn;5493;973138286
Exide technologies as;Vestfold;Horten;27.2;2003;0.243;;;;1000 tonn;5493;973138286
Exide technologies as;Vestfold;Horten;27.2;2004;0.019;;;;1000 tonn;5493;973138286
Exide technologies as;Vestfold;Horten;27.2;2005;0.002;;;;1000 tonn;5493;973138286
Exide technologies as;Vestfold;Horten;27.2;2006;0.06;B;;;1000 tonn;5493;973138286
Exide technologies as;Vestfold;Horten;27.2;2007;0.008;M;;;1000 tonn;5493;973138286
Exide technologies as;Vestfold;Horten;27.2;2008;0.0051;B;;;1000 tonn;5493;973138286
Exide technologies as;Vestfold;Horten;27.2;2009;0.022;E;;;1000 tonn;5493;973138286
Porsgrund bad  a.s;Telemark;Porsgrunn;46.739;2001;1.084;;;;1000 tonn;5521;974168847
Porsgrund bad  a.s;Telemark;Porsgrunn;46.739;2002;1.031;;;;1000 tonn;5521;974168847
Porsgrund bad  a.s;Telemark;Porsgrunn;46.739;2003;1.122;;;;1000 tonn;5521;974168847
Porsgrund bad  a.s;Telemark;Porsgrunn;46.739;2004;1.11;;;;1000 tonn;5521;974168847
Porsgrund bad  a.s;Telemark;Porsgrunn;46.739;2005;1.298;;;;1000 tonn;5521;974168847
Porsgrunds porselænsfabrik a.s, avd husholdningsporselen;Telemark;Porsgrunn;23.41;2001;5.892;;;;1000 tonn;5522;971753838
Porsgrunds porselænsfabrik a.s, avd husholdningsporselen;Telemark;Porsgrunn;23.41;2002;2.967;;;;1000 tonn;5522;971753838
Porsgrunds porselænsfabrik a.s, avd husholdningsporselen;Telemark;Porsgrunn;23.41;2003;2.475;;;;1000 tonn;5522;971753838
Porsgrunds porselænsfabrik a.s, avd husholdningsporselen;Telemark;Porsgrunn;23.41;2004;3.105;;;;1000 tonn;5522;971753838
Porsgrunds porselænsfabrik a.s, avd husholdningsporselen;Telemark;Porsgrunn;23.41;2005;2.994;;;;1000 tonn;5522;971753838
Porsgrunds porselænsfabrik a.s, avd husholdningsporselen;Telemark;Porsgrunn;23.41;2006;2.04;B;;;1000 tonn;5522;971753838
Porsgrunds porselænsfabrik a.s, avd husholdningsporselen;Telemark;Porsgrunn;23.41;2007;2.67;B;;;1000 tonn;5522;971753838
Porsgrunds porselænsfabrik a.s, avd husholdningsporselen;Telemark;Porsgrunn;23.41;2008;2.175;B;;;1000 tonn;5522;971753838
Porsgrunds porselænsfabrik a.s, avd husholdningsporselen;Telemark;Porsgrunn;23.41;2009;0.96;B;;;1000 tonn;5522;971753838
Tpi norway as;Telemark;Kragerø;21.2;2001;0.499;;;;1000 tonn;5524;873107812
Tpi norway as;Telemark;Kragerø;21.2;2002;0.393;;;;1000 tonn;5524;873107812
Tpi norway as;Telemark;Kragerø;21.2;2003;0.336;;;;1000 tonn;5524;873107812
Tpi norway as;Telemark;Kragerø;21.2;2004;0.415;;;;1000 tonn;5524;873107812
Tpi norway as;Telemark;Kragerø;21.2;2005;0.466;;;;1000 tonn;5524;873107812
Tpi norway as;Telemark;Kragerø;21.2;2006;0.583;B;;;1000 tonn;5524;873107812
Tpi norway as;Telemark;Kragerø;21.2;2007;0.539;B;;;1000 tonn;5524;873107812
Tpi norway as;Telemark;Kragerø;21.2;2008;0.533;B;;;1000 tonn;5524;873107812
Tpi norway as;Telemark;Kragerø;21.2;2009;0.447;B;;;1000 tonn;5524;873107812
Tpi norway as;Telemark;Kragerø;21.2;2010;0.52;B;;;1000 tonn;5524;873107812
Tpi norway as;Telemark;Kragerø;21.2;2011;0.55;B;;;1000 tonn;5524;873107812
Tpi norway as;Telemark;Kragerø;21.2;2012;0.542;B;;;1000 tonn;5524;873107812
Tpi norway as;Telemark;Kragerø;21.2;2013;0.616;B;;;1000 tonn;5524;873107812
Tpi norway as;Telemark;Kragerø;21.2;2014;0.78;B;;;1000 tonn;5524;873107812
Tpi norway as;Telemark;Kragerø;21.2;2015;0.784;B;;;1000 tonn;5524;873107812
Tpi norway as;Telemark;Kragerø;21.2;2016;0.26;B;;;1000 tonn;5524;873107812
Tpi norway as;Telemark;Kragerø;21.2;2017;0.22;B;;;1000 tonn;5524;873107812
Tpi norway as;Telemark;Kragerø;21.2;2018;0.21;B;;;1000 tonn;5524;873107812
Tpi norway as;Telemark;Kragerø;21.2;2019;0.15;B;;;1000 tonn;5524;873107812
Tpi norway as;Telemark;Kragerø;21.2;2020;0.45;B;;;1000 tonn;5524;873107812
Tpi norway as;Telemark;Kragerø;21.2;2021;0.55;B;;;1000 tonn;5524;873107812
Tpi norway as;Telemark;Kragerø;21.2;2022;0.53;B;;;1000 tonn;5524;873107812
Tpi norway as;Telemark;Kragerø;21.2;2023;0.9;B;;;1000 tonn;5524;873107812
Agility subsea fabrication as - tidligere grenland offshore as;Telemark;Bamble;30.113;2001;0.75;;;;1000 tonn;5527;972130095
Agility subsea fabrication as - tidligere grenland offshore as;Telemark;Bamble;30.113;2002;0.0007;;;;1000 tonn;5527;972130095
Agility subsea fabrication as - tidligere grenland offshore as;Telemark;Bamble;30.113;2003;0.0006;;;;1000 tonn;5527;972130095
Agility subsea fabrication as - tidligere grenland offshore as;Telemark;Bamble;30.113;2004;0.0006;;;;1000 tonn;5527;972130095
Agility subsea fabrication as - tidligere grenland offshore as;Telemark;Bamble;30.113;2005;0.65;;;;1000 tonn;5527;972130095
Agility subsea fabrication as - tidligere grenland offshore as;Telemark;Bamble;30.113;2006;0.65;B;;;1000 tonn;5527;972130095
Agility subsea fabrication as - tidligere grenland offshore as;Telemark;Bamble;30.113;2007;0.65;B;;;1000 tonn;5527;972130095
Agility subsea fabrication as - tidligere grenland offshore as;Telemark;Bamble;30.113;2008;0.033;B;;;1000 tonn;5527;972130095
Agility subsea fabrication as - tidligere grenland offshore as;Telemark;Bamble;30.113;2009;0.033;B;;;1000 tonn;5527;972130095
Agility subsea fabrication as - tidligere grenland offshore as;Telemark;Bamble;30.113;2010;0.132;E;;;1000 tonn;5527;972130095
Orkla foods norge as avd. gimsøy kloster skien;Telemark;Skien;11.07;2001;0.2096;;;;1000 tonn;5536;973072951
Orkla foods norge as avd. gimsøy kloster skien;Telemark;Skien;11.07;2003;0.53;;;;1000 tonn;5536;973072951
Orkla foods norge as avd. gimsøy kloster skien;Telemark;Skien;11.07;2004;0.47;;;;1000 tonn;5536;973072951
Orkla foods norge as avd. gimsøy kloster skien;Telemark;Skien;11.07;2002;0.307;;;;1000 tonn;5536;973072951
Vistin pharma avd. fikkjebakke;Telemark;Kragerø;21.2;2014;2.18;B;;;1000 tonn;5537;996675432
Vistin pharma avd. fikkjebakke;Telemark;Kragerø;21.2;2015;2.07;B;;;1000 tonn;5537;996675432
Vistin pharma avd. fikkjebakke;Telemark;Kragerø;21.2;2017;0.13;B;;;1000 tonn;5537;996675432
Vistin pharma avd. fikkjebakke;Telemark;Kragerø;21.2;2018;0.23;B;;;1000 tonn;5537;996675432
Vistin pharma avd. fikkjebakke;Telemark;Kragerø;21.2;2019;0.09;B;;;1000 tonn;5537;996675432
Vistin pharma avd. fikkjebakke;Telemark;Kragerø;21.2;2020;0.12;B;;;1000 tonn;5537;996675432
Vistin pharma avd. fikkjebakke;Telemark;Kragerø;21.2;2021;0.11;B;;;1000 tonn;5537;996675432
Vistin pharma avd. fikkjebakke;Telemark;Kragerø;21.2;2022;0.09;B;;;1000 tonn;5537;996675432
Vistin pharma avd. fikkjebakke;Telemark;Kragerø;21.2;2023;0.12;B;;;1000 tonn;5537;996675432
North cape minerals as, lillesand;Agder;Lillesand;08.990;2001;5.8;;;;1000 tonn;5538;973156950
North cape minerals as, lillesand;Agder;Lillesand;08.990;2002;4.9;;;;1000 tonn;5538;973156950
North cape minerals as, lillesand;Agder;Lillesand;08.990;2003;4.4;;;;1000 tonn;5538;973156950
North cape minerals as, lillesand;Agder;Lillesand;08.990;2004;4.4;;;;1000 tonn;5538;973156950
North cape minerals as, lillesand;Agder;Lillesand;08.990;2005;3.83;;;;1000 tonn;5538;973156950
North cape minerals as, lillesand;Agder;Lillesand;08.990;2006;3.72;E;;;1000 tonn;5538;973156950
North cape minerals as, lillesand;Agder;Lillesand;08.990;2007;3.89;E;;;1000 tonn;5538;973156950
North cape minerals as, lillesand;Agder;Lillesand;08.990;2008;4.52;B;;;1000 tonn;5538;973156950
North cape minerals as, lillesand;Agder;Lillesand;08.990;2009;2.75;B;;;1000 tonn;5538;973156950
North cape minerals as, lillesand;Agder;Lillesand;08.990;2010;3.17;B;;;1000 tonn;5538;973156950
Nymo as;Agder;Grimstad;30.113;2005;0.488;;;;1000 tonn;5543;974096927
Nymo as;Agder;Grimstad;30.113;2006;0.7925;B;;;1000 tonn;5543;974096927
Nymo as;Agder;Grimstad;30.113;2007;0.7796;B;;;1000 tonn;5543;974096927
Nymo as;Agder;Grimstad;30.113;2008;0.7925;B;;;1000 tonn;5543;974096927
Nymo as;Agder;Grimstad;30.113;2009;1.018;B;;;1000 tonn;5543;974096927
Nymo as;Agder;Grimstad;30.113;2010;0.3982;B;;;1000 tonn;5543;974096927
Vik ørsta avdeling ørsta;Møre og Romsdal;Ørsta;25.11;2001;0.274;;;;1000 tonn;5546;974109611
Vik ørsta avdeling ørsta;Møre og Romsdal;Ørsta;25.11;2002;0.306;;;;1000 tonn;5546;974109611
Vik ørsta avdeling ørsta;Møre og Romsdal;Ørsta;25.11;2003;0.47;;;;1000 tonn;5546;974109611
Vik ørsta avdeling ørsta;Møre og Romsdal;Ørsta;25.11;2004;0.288;;;;1000 tonn;5546;974109611
Vik ørsta avdeling ørsta;Møre og Romsdal;Ørsta;25.11;2005;0.244;;;;1000 tonn;5546;974109611
Vik ørsta avdeling ørsta;Møre og Romsdal;Ørsta;25.11;2006;0.387;B;;;1000 tonn;5546;974109611
Vik ørsta avdeling ørsta;Møre og Romsdal;Ørsta;25.11;2007;0.252759;B;;;1000 tonn;5546;974109611
Vik ørsta avdeling ørsta;Møre og Romsdal;Ørsta;25.11;2008;0.212;B;;;1000 tonn;5546;974109611
Vik ørsta avdeling ørsta;Møre og Romsdal;Ørsta;25.11;2009;0.19;B;;;1000 tonn;5546;974109611
Vik ørsta avdeling ørsta;Møre og Romsdal;Ørsta;25.11;2010;0.1464;B;;;1000 tonn;5546;974109611
Vik ørsta avdeling ørsta;Møre og Romsdal;Ørsta;25.11;2014;0.0571;B;;;1000 tonn;5546;974109611
Vik ørsta avdeling ørsta;Møre og Romsdal;Ørsta;25.11;2012;0.1582;B;;;1000 tonn;5546;974109611
Vik ørsta avdeling ørsta;Møre og Romsdal;Ørsta;25.11;2015;0.0525;B;;;1000 tonn;5546;974109611
Vik ørsta avdeling ørsta;Møre og Romsdal;Ørsta;25.11;2016;0.0585;B;;;1000 tonn;5546;974109611
Vik ørsta avdeling ørsta;Møre og Romsdal;Ørsta;25.11;2017;0.0585;B;;;1000 tonn;5546;974109611
Vik ørsta avdeling ørsta;Møre og Romsdal;Ørsta;25.11;2018;0.037;B;;;1000 tonn;5546;974109611
Vik ørsta avdeling ørsta;Møre og Romsdal;Ørsta;25.11;2019;0.0585;B;;;1000 tonn;5546;974109611
Vik ørsta avdeling ørsta;Møre og Romsdal;Ørsta;25.11;2020;0.0431;B;;;1000 tonn;5546;974109611
Vik ørsta avdeling ørsta;Møre og Romsdal;Ørsta;25.11;2021;0;B;;;1000 tonn;5546;974109611
Vik ørsta avdeling ørsta;Møre og Romsdal;Ørsta;25.11;2022;0;B;;;1000 tonn;5546;974109611
Vik ørsta avdeling ørsta;Møre og Romsdal;Ørsta;25.11;2023;0;B;;;1000 tonn;5546;974109611
Vik ørsta avdeling ørsta;Møre og Romsdal;Ørsta;25.11;2024;0;B;;;1000 tonn;5546;974109611
Kverneland klepp, både time og klepp- galvano;Rogaland;Time;28.3;2001;6.7658;;;;1000 tonn;5553;873157372
Kverneland klepp, både time og klepp- galvano;Rogaland;Time;28.3;2002;6.57;;;;1000 tonn;5553;873157372
Harstad mek. verksted as, sentrum;Troms;Harstad;33.15;2001;0.0315;;;;1000 tonn;5558;974409631
Harstad mek. verksted as, sentrum;Troms;Harstad;33.15;2002;0.0198;;;;1000 tonn;5558;974409631
Harstad mek. verksted as, sentrum;Troms;Harstad;33.15;2003;0.04793;;;;1000 tonn;5558;974409631
Harstad mek. verksted as, sentrum;Troms;Harstad;33.15;2004;0.021;;;;1000 tonn;5558;974409631
Norsk stål avd. søgne;Agder;Kristiansand;25.62;2001;0;;;;1000 tonn;5559;972227935
Norsk stål avd. søgne;Agder;Kristiansand;25.62;2002;0;;;;1000 tonn;5559;972227935
Simek as;Agder;Flekkefjord;30.111;2004;0.165;;;;1000 tonn;5560;971808047
Simek as;Agder;Flekkefjord;30.111;2005;0.317;;;;1000 tonn;5560;971808047
Simek as;Agder;Flekkefjord;30.111;2006;0.252;B;;;1000 tonn;5560;971808047
Simek as;Agder;Flekkefjord;30.111;2007;0.34124;B;;;1000 tonn;5560;971808047
Simek as;Agder;Flekkefjord;30.111;2010;0.31;B;;;1000 tonn;5560;971808047
Simek as;Agder;Flekkefjord;30.111;2011;0.414;B;;;1000 tonn;5560;971808047
Simek as;Agder;Flekkefjord;30.111;2012;0.131;B;;;1000 tonn;5560;971808047
Simek as;Agder;Flekkefjord;30.111;2013;0.393;B;;;1000 tonn;5560;971808047
Simek as;Agder;Flekkefjord;30.111;2014;0.12;B;;;1000 tonn;5560;971808047
Simek as;Agder;Flekkefjord;30.111;2015;0.31;M;;;1000 tonn;5560;971808047
Simek as;Agder;Flekkefjord;30.111;2016;0.177;B;;;1000 tonn;5560;971808047
Simek as;Agder;Flekkefjord;30.111;2017;0.156;E;;;1000 tonn;5560;971808047
Utleiecompagniet as;Akershus;Lillestrøm;77.32;2001;0.71;;;;1000 tonn;5597;984889526
Gilde bøndernes salgslag ba, tunga;Trøndelag;Trondheim;46.32;2007;1.165;B;;;1000 tonn;5616;973174746
Gilde bøndernes salgslag ba, tunga;Trøndelag;Trondheim;46.32;2008;1.23;B;;;1000 tonn;5616;973174746
Gilde bøndernes salgslag ba, tunga;Trøndelag;Trondheim;46.32;2009;1.084;B;;;1000 tonn;5616;973174746
E c dahls bryggeri;Trøndelag;Trondheim;11.05;2001;5;;;;1000 tonn;5617;916862148
E c dahls bryggeri;Trøndelag;Trondheim;11.05;2004;5.5;;;;1000 tonn;5617;916862148
E c dahls bryggeri;Trøndelag;Trondheim;11.05;2005;5.4;;;;1000 tonn;5617;916862148
E c dahls bryggeri;Trøndelag;Trondheim;11.05;2006;5.6;B;;;1000 tonn;5617;916862148
E c dahls bryggeri;Trøndelag;Trondheim;11.05;2007;0.062;B;;;1000 tonn;5617;916862148
E c dahls bryggeri;Trøndelag;Trondheim;11.05;2008;5;B;;;1000 tonn;5617;916862148
E c dahls bryggeri;Trøndelag;Trondheim;11.05;2009;5.3;B;;;1000 tonn;5617;916862148
E c dahls bryggeri;Trøndelag;Trondheim;11.05;2010;3.7;B;;;1000 tonn;5617;916862148
E c dahls bryggeri;Trøndelag;Trondheim;11.05;2011;2.9;B;;;1000 tonn;5617;916862148
E c dahls bryggeri;Trøndelag;Trondheim;11.05;2012;2.8;B;;;1000 tonn;5617;916862148
E c dahls bryggeri;Trøndelag;Trondheim;11.05;2013;2.9;E;;;1000 tonn;5617;916862148
E c dahls bryggeri;Trøndelag;Trondheim;11.05;2014;2.5;E;;;1000 tonn;5617;916862148
E c dahls bryggeri;Trøndelag;Trondheim;11.05;2015;1.15;B;;;1000 tonn;5617;916862148
E c dahls bryggeri;Trøndelag;Trondheim;11.05;2016;2.03;B;;;1000 tonn;5617;916862148
E c dahls bryggeri;Trøndelag;Trondheim;11.05;2017;0;E;;;1000 tonn;5617;916862148
